"startdate","enddate","status","ipaddress","progress","duration (in seconds)","finished","recordeddate","responseid","recipientlastname","recipientfirstname","recipientemail","externalreference","locationlatitude","locationlongitude","distributionchannel","userlanguage","q_recaptchascore","q1_2","q1_3","q1_4","q1_5","q1_7","q1_8","tas_1","tas_2","tas_3","tas_4","tas_5","tas_6","tas_7","tas_8","tas_9","tas_10","tas_11","tas_12","tas_13","tas_14","tas_15","tas_16","tas_17","tas_18","tas_19","tas_20","ias_1","ias_2","ias_3","ias_4","ias_5","ias_6","ias_7","ias_8","ias_9","ias_10","ias_11","ias_12","ias_13","ias_14","ias_15","ias_16","ias_17","ias_18","ias_19","ias_20","ias_21","iats_1","iats_2","iats_3","iats_4","iats_5","iats_6","iats_7","iats_8","iats_9","iats_10","iats_11","iats_12","iats_13","iats_14","iats_15","iats_16","iats_17","iats_18","iats_19","iats_20","iats_21","sass_1","sass_2","sass_3","sass_4","sass_5","sass_6","sass_7","sass_8","sass_9","sass_10","sss_8_1","sss_8_2","sss_8_3","sss_8_4","sss_8_5","sss_8_6","sss_8_7","sss_8_8","pcs_1","pcs_2","pcs_3","pcs_4","pcs_5","pcs_6","pcs_7","pcs_8","pcs_9","pcs_10","pcs_11","pcs_12","pcs_13","phq_9_1","phq_9_2","phq_9_3","phq_9_4","phq_9_5","phq_9_6","phq_9_7","phq_9_8","phq_9_9","gad_7_1","gad_7_2","gad_7_3","gad_7_4","gad_7_5","gad_7_6","gad_7_7","stai_1","stai_2","stai_3","stai_4","stai_5","stai_6","stai_7","stai_8","stai_9","stai_10","stai_11","stai_12","stai_13","stai_14","stai_15","stai_16","stai_17","stai_18","stai_19","stai_20","vviq_q_2_1_1","vviq_q_2_1_2","vviq_q_2_1_3","vviq_q_2_1_4","vviq_q2_2_1","vviq_q2_2_2","vviq_q2_2_3","vviq_q2_2_4","vviq_q2_3_1","vviq_q2_3_2","vviq_q2_3_3","vviq_q2_3_4","vviq_q2_4_1","vviq_q2_4_2","vviq_q2_4_3","vviq_q2_4_4","q93","time_used","age","gender","evenodd_score","tas","ias","iats","sass","sss8","pcs","phq9","gad7","stai","vviq","cohort","vviq_k","vviq_q"
"45574.66967592593","45574.68766203704","0.0","80.2.94.66","100.0","1554.0","1.0","45574.687677615744","R_2ERR7JOiQGpAuvG",NA,NA,NA,NA,"51.5043","-0.2211","anonymous","EN","1.0","6682a947ff9dc00969537aba","1.0","1.0","1.0","1.0","38",2,3,3,3,3,2,3,2,2,2,4,2,2,2,3,4,4,4,2,2,4,4,4,4,4,4,3,4,3,3,4,4,3,4,4,3,4,3,4,4,4,2,2,2,2,2,3,3,2,2,2,3,3,3,2,3,2,2,2,3,2,2,3,3,4,3,3,4,5,3,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,1,3,1,2,2,2,3,1,3,2,2,2,3,2,2,3,2,2,3,1,1,3,1,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,"6682a947ff9dc00969537aba",1554,38,1,-0.993300894087544,54,78,49,30,12,13,11,11,42,64,"control","3","4"
"45574.66978009259","45574.68780092592","0.0","82.13.192.179","100.0","1557.0","1.0","45574.687806828704","R_8s6v9sjxdfLO1CL",NA,NA,NA,NA,"51.4317","-0.4576","anonymous","EN","1.0","66c5f6fce54b7b548cd6a77c","1.0","1.0","1.0","1.0","23",4,4,2,4,3,4,4,2,4,2,3,4,3,4,3,2,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,2,3,2,3,2,4,2,3,2,2,3,2,2,2,2,3,2,2,2,1,2,1,4,2,3,1,4,3,1,3,2,4,3,2,3,1,1,2,3,1,1,2,1,2,1,1,1,2,1,1,3,2,1,1,1,1,2,2,1,2,1,2,2,1,1,4,3,3,3,1,1,3,2,2,2,2,1,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,3,3,3,2,3,4,3,4,3,2,3,2,2,NA,1557,23,1,-0.982134768894751,65,74,48,26,12,18,14,18,38,45,"control","2","2"
"45574.669120370374","45574.688101851854","0.0","185.205.175.27","100.0","1639.0","1.0","45574.68810989583","R_84BmbvG0ywtlQDV",NA,NA,NA,NA,"53.481","-2.2367","anonymous","EN","1.0","6071c813aa80712d47f34f03","1.0","1.0","1.0","2.0","28",5,4,2,3,4,4,4,4,4,2,2,2,5,4,4,3,1,5,2,4,4,5,4,5,3,3,5,4,5,5,5,4,2,2,2,2,2,1,1,1,1,1,4,3,4,3,2,5,1,1,2,4,3,2,2,3,1,1,1,2,2,2,4,2,2,5,3,4,4,5,4,3,4,3,1,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,3,3,3,3,3,2,3,4,4,4,4,4,4,3,3,4,2,2,3,3,3,3,3,4,3,2,3,2,2,3,3,4,4,3,4,4,2,4,3,3,4,5,4,2,4,5,3,3,3,3,"CQGKCGKU",1639,28,2,-0.965339195030386,68,66,49,36,29,63,27,27,59,56,"control","3","3"
"45574.66976851852","45574.688113425924","0.0","193.62.51.5","100.0","1585.0","1.0","45574.68812908565","R_29353Nzyrn7LxKh",NA,NA,NA,NA,"52.1894","-2.2451","anonymous","EN","1.0","6683cb7b794b90b5d74ced7a","1.0","1.0","1.0","2.0","48",1,4,2,4,2,3,3,3,3,2,4,3,3,2,4,4,3,4,2,2,3,2,4,5,4,5,3,3,4,4,4,4,2,3,5,4,5,2,3,4,4,2,4,1,4,5,1,3,1,1,1,3,2,4,2,4,4,2,1,2,1,1,1,5,3,4,2,1,4,2,4,5,1,1,1,4,1,2,1,2,5,4,5,5,4,4,2,5,5,5,5,4,5,2,2,2,2,3,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,3,2,2,2,2,2,2,3,1,2,2,2,2,2,1,5,5,5,4,3,3,4,4,4,2,5,4,3,2,2,3,"6683cb7b794b90b5d74ced7a",1585,48,2,-0.928975461804177,58,77,49,31,13,58,16,7,37,58,"control","3","3"
"45574.679456018515","45574.688472222224","0.0","5.71.18.137","100.0","779.0","1.0","45574.6884903125","R_8QojWEd1mROfMjb",NA,NA,NA,NA,"53.4916","-2.3009","anonymous","EN","1.0","6658d02b830a00e979619fb8","1.0","1.0","1.0","2.0","33",1,2,1,2,2,1,1,4,1,2,4,1,1,1,5,3,2,2,2,4,4,5,5,5,5,5,5,4,4,5,5,4,4,4,5,3,5,3,4,4,3,4,4,4,4,4,3,2,2,2,2,2,2,2,2,3,3,3,2,4,4,3,1,5,5,3,1,4,4,5,4,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,1,4,4,5,2,5,3,3,2,3,4,4,4,4,4,5,5,NA,779,33,2,-0.95056813046025,42,91,61,36,10,19,9,7,28,61,"control","3","3"
"45574.67047453704","45574.68892361111","0.0","81.110.169.237","100.0","1593.0","1.0","45574.68893103009","R_8xdsDPAfYZl7VYJ",NA,NA,NA,NA,"53.5123","-2.3143","anonymous","EN","0.8999999761581421","643c069c30e6ba111922f086","1.0","1.0","1.0","1.0","51",4,4,4,4,5,4,4,4,4,3,2,3,4,4,4,3,4,3,3,3,4,4,4,4,4,5,4,3,4,4,4,5,4,4,5,3,4,2,4,4,4,3,4,3,4,3,3,2,3,3,3,4,4,3,2,3,4,3,2,2,2,2,2,2,3,3,1,4,5,4,2,2,4,5,1,5,3,5,1,4,3,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,4,4,2,2,1,1,4,4,4,4,3,4,3,3,3,1,4,3,4,4,4,4,4,3,4,4,1,4,4,3,4,4,3,3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,"CQGKCGKU",1593,51,1,-0.480918742282245,73,83,62,28,28,49,23,26,68,52,"control","3","2"
"45574.677199074074","45574.689375","0.0","86.172.229.211","100.0","1052.0","1.0","45574.68938980324","R_2ul2dOmCYJrAEkF",NA,NA,NA,NA,"52.9029","-1.5046","anonymous","EN","1.0","66b8830e5812d8df82589ef3","1.0","1.0","1.0","1.0","32",2,3,1,4,2,1,1,2,1,1,5,1,1,1,3,4,2,4,3,1,3,5,4,4,5,5,4,5,4,4,4,5,4,4,4,1,4,1,4,2,2,2,3,1,4,3,2,4,1,1,2,2,3,2,1,1,1,3,1,4,1,2,3,5,4,2,4,2,5,4,2,3,1,1,1,2,1,1,2,1,2,1,1,2,3,1,2,1,2,3,2,1,1,1,2,1,2,1,2,1,1,2,3,3,1,1,1,4,1,3,1,2,2,1,3,1,1,1,3,1,2,3,3,1,3,2,3,2,1,5,5,3,5,4,4,5,4,5,4,5,5,4,5,5,3,NA,1052,32,1,-0.915990505072882,43,78,44,34,10,22,13,14,39,71,"control","4","4"
"45574.67030092593","45574.68951388889","0.0","82.132.245.51","100.0","1659.0","1.0","45574.689521493056","R_8zcfUxs3Bucf8Ab",NA,NA,NA,NA,"52.4867","-1.8989","anonymous","EN","1.0","573a34f614f69e000d7d670f","1.0","1.0","1.0","1.0","44",4,4,4,3,1,5,5,5,4,3,3,3,4,4,2,4,2,5,2,3,4,5,5,5,5,4,3,3,4,4,5,5,4,4,5,3,5,3,4,3,3,2,4,4,5,5,3,3,1,1,3,5,5,3,3,4,3,4,3,5,4,3,3,4,5,3,5,4,5,5,4,3,5,4,3,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,5,2,4,1,4,4,4,4,4,4,3,3,3,4,1,4,4,4,4,4,4,4,4,3,4,5,5,4,4,5,4,4,4,4,5,5,3,NA,1659,44,1,-0.975751860125906,70,86,73,41,36,63,34,35,69,67,"control","4","4"
"45574.677615740744","45574.69","0.0","92.40.185.180","100.0","1069.0","1.0","45574.690006909725","R_2jcPNTZWt0YCiar",NA,NA,NA,NA,"52.4391","-1.5039","anonymous","EN","1.0","66fad26e4b07f6149ceb136d","1.0","1.0","1.0","1.0","42",2,3,2,2,2,4,3,2,2,2,3,3,2,3,4,4,4,4,2,1,4,3,2,4,3,4,4,4,4,4,2,3,4,4,3,2,4,1,2,2,3,2,2,2,2,4,2,4,3,1,2,4,2,4,2,4,3,3,1,3,3,4,2,4,2,2,5,4,3,2,2,3,3,2,3,3,5,2,2,3,3,1,2,3,3,2,1,3,2,4,3,4,3,2,2,2,3,1,4,3,2,2,5,5,5,5,3,4,4,3,4,2,2,3,4,3,4,3,3,3,3,4,2,3,3,3,3,3,3,3,4,3,3,4,5,4,4,5,4,5,4,4,4,3,4,NA,1069,42,1,-0.829578003765375,54,66,57,29,23,34,21,31,61,63,"control","3","4"
"45574.66947916667","45574.69006944444","0.0","157.125.161.6","100.0","1779.0","1.0","45574.690086284725","R_22K4ctPLrXmdY9R",NA,NA,NA,NA,"50.9142","-1.388","anonymous","EN","1.0","66cf217c4969f26374648370","1.0","1.0","1.0","1.0","34",3,4,2,3,2,2,4,3,4,1,3,2,2,2,2,2,4,2,2,3,2,4,4,4,5,5,4,5,5,3,2,5,2,4,3,1,3,1,2,2,2,2,4,4,4,3,3,2,3,4,3,3,4,2,2,2,4,2,1,1,2,2,1,4,2,3,4,2,4,5,4,2,3,1,1,3,1,1,2,1,3,1,1,1,1,2,2,4,2,2,3,1,4,2,1,2,2,1,1,2,2,1,3,3,4,3,1,1,3,1,2,3,3,1,3,3,1,1,2,2,2,2,3,1,2,2,2,2,2,5,4,3,2,4,5,3,4,4,3,1,5,3,3,4,3,NA,1779,34,1,-0.929247150953294,52,68,57,31,13,27,14,18,40,56,"control","3","3"
"45574.67369212963","45574.690254629626","0.0","94.119.128.2","100.0","1430.0","1.0","45574.690267997685","R_2PdBkX1uuS9jHN2",NA,NA,NA,NA,"51.4964","-0.1224","anonymous","EN","0.6000000238418579","651ab64d39658e91e9469f16","1.0","1.0","1.0","1.0","55",1,1,2,2,2,2,2,3,2,2,4,2,4,2,2,2,3,4,3,2,4,5,5,3,5,4,5,4,5,4,5,5,4,4,4,2,5,2,3,2,2,2,3,2,2,1,2,4,1,3,4,4,5,4,4,2,5,4,1,4,4,4,1,4,2,2,4,4,5,3,2,2,2,1,1,3,1,2,1,3,3,2,2,3,2,3,1,3,2,2,3,2,4,2,1,3,2,2,1,1,1,1,1,1,3,3,1,3,1,2,2,3,3,1,3,2,1,2,2,1,1,2,3,1,2,2,2,2,1,4,3,3,3,3,4,3,3,5,3,4,4,4,4,4,3,NA,1430,55,1,-0.877501012408584,47,82,65,29,14,32,14,13,38,57,"control","3","3"
"45574.669444444444","45574.6903125","0.0","81.103.209.173","100.0","1803.0","1.0","45574.690332060185","R_8fbR2Q0VZNbBWPD",NA,NA,NA,NA,"52.6513","-1.0876","anonymous","EN","1.0","66952d6a1e0d0f76a58ab19d","1.0","1.0","1.0","2.0","28",3,2,1,2,2,4,1,3,1,2,2,4,4,1,2,3,3,3,3,3,4,4,4,4,4,4,4,5,4,4,5,5,5,4,3,4,4,3,4,4,4,1,3,1,3,3,3,4,1,3,3,4,3,3,2,1,1,3,1,5,4,1,1,5,4,4,3,4,4,4,3,3,2,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,3,2,1,2,1,1,2,1,1,2,1,2,1,1,1,4,4,1,1,3,2,3,1,1,3,3,3,2,3,1,1,2,3,1,4,1,3,2,1,2,1,1,2,4,4,4,4,4,4,5,5,2,3,4,4,"66952d6a1e0d0f76a58ab19d",1803,28,2,-0.949548816403934,49,86,53,35,13,17,13,13,43,53,"control","3","3"
"45574.670960648145","45574.69059027778","0.0","81.141.25.217","100.0","1696.0","1.0","45574.69060773148","R_8rpJ8SxLTnJ8a7U",NA,NA,NA,NA,"53.8318","-1.7234","anonymous","EN","1.0","5e10c664e7802178da96078a","1.0","1.0","1.0","1.0","29",1,1,1,2,2,1,1,3,1,2,4,4,1,1,2,3,3,4,2,2,4,5,5,5,4,5,5,3,4,4,4,5,4,4,5,2,5,2,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,3,1,4,3,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,2,1,1,3,1,3,3,1,1,1,2,2,2,2,2,2,3,2,2,2,1,3,3,3,2,3,2,2,2,2,3,2,1,3,3,3,3,3,2,2,2,2,3,3,3,3,"CQGKCGKU",1696,29,1,-0.975593568101584,41,80,24,23,9,17,13,13,44,41,"control","2","2"
"45574.669652777775","45574.69090277778","0.0","87.75.21.0","100.0","1836.0","1.0","45574.690911377314","R_2MwAIOWaKTRxwd3",NA,NA,NA,NA,"51.5033","-0.6894","anonymous","EN","0.4000000059604645","5a5b6255f6c5170001950ae0","1.0","1.0","1.0","1.0","42",1,3,1,4,4,2,1,1,2,5,5,1,1,1,5,5,1,1,5,1,2,4,2,5,5,4,5,4,4,4,5,4,5,4,4,4,4,1,4,2,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,4,2,1,1,2,1,1,2,3,1,2,1,1,2,1,4,4,3,3,4,2,4,5,5,3,4,3,3,5,4,4,NA,1836,42,1,-0.96733707051977,50,78,24,19,8,16,9,7,34,60,"control","3","3"
"45574.67408564815","45574.69194444444","0.0","92.14.221.252","100.0","1542.0","1.0","45574.691955358794","R_27dtzIzHKwvGF00",NA,NA,NA,NA,"55.8557","-4.2104","anonymous","EN","1.0","61252df914a20982c06d6e02","1.0","1.0","1.0","2.0","45",2,2,1,2,2,2,2,1,2,2,5,2,2,2,4,4,1,5,1,1,4,4,4,3,4,4,5,5,4,2,3,5,4,3,5,4,4,3,4,2,3,1,3,2,2,3,3,4,1,2,3,4,1,2,2,4,5,4,2,5,2,4,2,5,5,5,4,3,5,3,3,1,2,2,2,2,1,1,1,2,3,2,3,3,3,4,4,5,3,3,4,2,4,3,3,3,3,3,3,3,2,3,3,3,4,4,1,4,3,3,2,2,4,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,5,5,4,5,4,4,4,5,5,5,5,5,5,5,5,5,NA,1542,45,2,-0.912228511443023,45,79,59,36,13,43,26,22,58,76,"control","4","4"
"45574.670324074075","45574.692025462966","0.0","62.56.96.90","100.0","1875.0","1.0","45574.692040752314","R_8IMWMuSEA0EL6p5",NA,NA,NA,NA,"51.4719","-0.1616","anonymous","EN","1.0","5c2f6d25e38ccd0001caab19","1.0","1.0","1.0","1.0","46",4,3,3,2,3,3,4,3,3,2,2,2,4,3,2,4,3,3,2,4,2,4,3,4,4,4,4,3,3,3,4,4,3,3,4,2,4,2,4,2,3,2,3,3,4,2,2,3,3,1,2,3,3,2,2,4,3,4,2,4,1,2,1,4,3,1,3,2,4,3,2,2,5,4,2,2,2,5,3,4,4,2,3,3,3,4,3,4,3,3,4,3,4,3,2,3,3,2,1,2,2,1,4,3,3,4,4,3,3,3,3,3,3,2,4,3,2,2,3,1,1,2,3,2,3,3,2,3,2,4,4,4,4,3,3,2,3,4,3,3,4,2,3,2,2,NA,1875,46,1,-0.897666353789371,59,69,55,25,27,43,19,24,50,50,"control","2","2"
"45574.669120370374","45574.69259259259","0.0","79.78.172.101","100.0","2028.0","1.0","45574.692609178244","R_8PoioEQcuVCfsdQ",NA,NA,NA,NA,"51.5758","-0.4248","anonymous","EN","1.0","60fd0ac53ffc2cdc47471c7b","1.0","1.0","1.0","2.0","32",3,4,2,3,2,3,3,2,3,2,3,2,2,2,3,4,2,3,2,3,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,2,3,1,2,3,3,2,3,2,3,3,2,4,2,2,2,3,2,2,2,2,2,2,2,3,2,2,1,4,3,3,5,3,4,4,4,4,2,1,1,3,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,1,1,1,3,1,3,3,1,3,1,3,2,2,3,2,3,3,1,3,2,2,3,3,3,2,2,3,3,2,2,3,3,2,4,4,4,4,4,4,4,3,3,4,4,3,2,"CQGKCGKU",2028,32,2,-0.94837979533361,53,68,49,35,12,26,13,15,49,55,"control","3","3"
"45574.670324074075","45574.69275462963","0.0","195.162.107.183","100.0","1938.0","1.0","45574.6927700463","R_2yKf63ljZggajfP",NA,NA,NA,NA,"51.3878","-0.2945","anonymous","EN","1.0","5bfc2227f88f3900014b0e1d","1.0","1.0","1.0","2.0","28",2,2,2,2,2,3,2,2,2,2,4,2,3,2,3,4,2,4,2,2,4,5,4,4,5,5,5,4,4,4,4,4,4,4,2,2,5,2,4,4,4,2,4,2,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,4,2,2,4,2,4,3,3,4,4,5,1,1,3,1,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,4,2,1,1,4,4,4,4,1,4,4,2,3,2,3,3,3,3,3,4,2,3,4,2,3,3,2,4,4,2,3,4,4,2,4,5,5,5,5,5,3,3,5,5,5,5,5,NA,1938,28,2,-0.928886636884831,49,83,50,31,20,39,21,25,58,70,"control","4","4"
"45574.670381944445","45574.69328703704","0.0","80.5.51.110","100.0","1979.0","1.0","45574.69330160879","R_2XgxzUADVEmGQF3",NA,NA,NA,NA,"54.5898","-5.6864","anonymous","EN","1.0","5730e126dd6617000fdab097","1.0","1.0","1.0","2.0","52",1,1,1,1,2,2,3,1,4,1,4,1,2,5,5,3,1,4,1,3,5,5,4,4,4,5,4,5,5,5,5,5,5,5,4,3,5,1,5,3,4,1,2,2,2,2,1,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,5,5,5,5,2,5,5,5,2,3,1,1,3,2,3,1,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,3,4,3,3,2,1,3,3,3,4,3,5,4,3,3,2,4,3,3,3,4,4,3,2,4,3,2,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,1979,52,2,-0.950995670925211,46,91,29,40,17,28,23,25,60,64,"control","3","4"
"45574.66893518518","45574.69515046296","0.0","86.29.111.45","100.0","2264.0","1.0","45574.69516318287","R_22PUuryx6pcF4M2",NA,NA,NA,NA,"53.4067","-2.5637","anonymous","EN","1.0","66c73aea2a64da0ee5baa918","1.0","1.0","1.0","1.0","35",4,4,2,2,1,2,4,2,4,2,2,4,4,4,2,3,5,2,2,4,2,2,4,2,2,4,4,4,4,2,2,2,4,2,2,2,3,1,2,2,4,4,4,4,2,2,4,4,2,4,4,2,2,4,2,2,4,2,2,2,4,4,2,2,2,1,2,1,2,2,3,2,2,1,1,2,2,2,3,3,3,2,3,3,2,3,3,3,2,2,2,2,3,3,3,3,2,2,4,3,2,2,4,4,4,4,3,3,3,3,3,2,3,3,4,3,3,3,3,2,3,3,1,3,3,3,3,3,3,2,3,3,2,4,3,3,3,3,2,3,2,2,2,3,2,"CQGKCGKU",2264,35,1,-0.896065907659606,59,56,64,19,16,33,24,25,57,42,"control","2","2"
"45574.67954861111","45574.69556712963","0.0","85.158.155.102","100.0","1384.0","1.0","45574.6955796412","R_8lUHB4FviT80hMd",NA,NA,NA,NA,"52.5852","-0.236","anonymous","EN","1.0","66d4407f31981698998d25d8","1.0","1.0","1.0","1.0","36",2,2,1,2,1,1,2,1,1,2,4,1,1,1,5,1,5,5,2,2,5,3,5,4,5,5,4,2,4,2,5,5,4,3,5,3,5,2,4,5,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,4,4,3,1,3,1,2,3,2,2,1,1,3,1,1,1,2,1,1,3,2,1,1,1,1,2,1,4,3,1,2,3,1,1,3,1,1,3,1,1,1,3,2,2,2,1,4,2,2,1,3,1,1,1,2,1,4,1,1,1,1,4,5,5,5,4,5,5,4,5,5,5,4,4,5,4,5,"CQGKCGKU",1384,36,1,-0.948598651902019,42,84,22,34,15,19,18,11,36,74,"control","4","4"
"45574.67024305555","45574.695706018516","0.0","84.67.109.75","100.0","2200.0","1.0","45574.69572239583","R_8glWZW2cawmyf29",NA,NA,NA,NA,"51.529","-0.06","anonymous","EN","1.0","5fbaab3a72702f86dacb4152","1.0","1.0","1.0","2.0","36",2,4,2,4,4,2,2,3,4,2,2,2,4,2,4,4,4,4,2,2,4,2,4,2,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,2,4,2,4,2,2,2,1,2,2,2,2,2,2,2,2,4,4,5,2,4,2,2,2,2,3,4,3,5,5,2,4,1,3,2,2,4,2,5,2,2,2,1,4,4,3,3,2,5,2,3,4,5,2,2,1,3,3,4,3,3,2,2,4,3,3,3,3,4,3,3,2,2,3,2,3,3,1,3,3,3,4,3,1,2,2,3,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,2200,36,2,-0.859277229990323,59,81,52,31,22,40,23,23,51,80,"control","4","4"
"45574.670648148145","45574.69635416667","0.0","51.7.48.207","100.0","2221.0","1.0","45574.696372164355","R_8gMav4lIT9RZ1mK",NA,NA,NA,NA,"53.8554","-1.5492","anonymous","EN","1.0","5915e5c6405db80001f30ff1","1.0","1.0","1.0","2.0","38",2,2,1,2,3,3,2,2,2,2,4,2,1,1,4,4,3,2,3,3,3,4,4,4,5,4,4,5,3,4,4,5,4,4,4,5,5,2,3,3,4,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,3,2,2,2,2,1,2,2,2,2,3,3,2,3,2,4,4,3,5,4,4,3,4,4,2,3,3,3,4,3,3,NA,2221,38,2,-0.966456966530756,48,83,24,18,10,18,11,7,43,56,"control","3","3"
"45574.68711805555","45574.69763888889","0.0","77.99.255.136","100.0","908.0","1.0","45574.69765030093","R_8TNaolEIxNPIBVz",NA,NA,NA,NA,"55.806","-3.9417","anonymous","EN","1.0","614964ed4d5b9991b0fd700d","1.0","1.0","1.0","2.0","23",4,3,4,4,2,4,4,5,4,2,4,2,4,4,2,3,2,5,2,3,4,4,4,4,4,4,4,3,4,4,5,4,5,4,4,5,5,3,4,4,5,4,5,3,4,2,2,4,1,2,2,4,2,4,2,4,4,4,2,2,2,3,2,4,5,4,5,4,4,5,3,2,4,3,3,3,1,3,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,3,1,3,3,1,3,1,3,3,2,2,3,3,3,1,2,2,1,3,3,3,2,2,3,3,2,2,4,4,3,3,4,4,5,4,4,4,3,3,4,4,4,4,NA,908,23,2,-0.979915421346406,67,87,62,38,19,16,15,15,48,61,"control","3","3"
"45574.670578703706","45574.70017361111","0.0","51.148.65.82","100.0","2556.0","1.0","45574.70019077546","R_2sbWQu8UlHdBNpQ",NA,NA,NA,NA,"53.3006","-2.6604","anonymous","EN","1.0","604a4755d62e5590404b5426","1.0","1.0","1.0","1.0","42",2,3,1,2,2,2,2,4,2,3,4,1,4,2,1,5,2,4,4,2,4,3,4,5,4,4,4,5,4,3,4,4,4,3,3,2,4,3,2,2,3,2,4,2,4,3,2,5,1,2,3,4,3,3,3,2,2,2,2,2,2,1,1,5,3,2,1,4,3,5,4,2,1,2,2,2,3,1,1,2,2,1,1,2,1,3,2,3,4,4,3,3,2,2,1,3,3,3,1,1,1,1,3,3,3,3,1,1,3,2,2,2,3,1,3,2,1,2,2,1,3,3,2,2,2,3,2,2,2,5,4,3,3,5,5,4,4,5,5,5,5,5,5,4,4,"Thank you.",2556,42,1,-0.857881602195091,52,74,54,30,14,31,16,17,42,71,"control","4","4"
"45574.67332175926","45574.7009837963","0.0","146.90.152.24","100.0","2390.0","1.0","45574.700998645836","R_2bZsLduVYaibaAP",NA,NA,NA,NA,"51.536","-0.0925","anonymous","EN","1.0","5e513cb87cbf4316905f6266","1.0","1.0","1.0","1.0","40",1,2,1,3,4,3,1,1,2,1,4,3,2,2,4,5,4,3,3,2,4,5,4,5,5,5,4,4,4,4,4,5,4,4,4,3,4,2,3,3,4,2,2,2,3,2,2,4,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,3,2,2,4,3,4,2,2,2,1,1,2,2,1,1,4,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,3,3,3,3,1,3,3,2,2,2,3,1,2,3,2,1,3,1,2,3,2,2,3,1,1,3,1,4,5,4,5,4,5,5,5,5,4,5,5,5,4,4,5,"CQGKCGKU",2390,40,1,-0.967051135482961,51,84,34,25,14,16,13,19,40,74,"control","4","4"
